DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
8.0,59.0,1,2,3,3,0,6053.349999999999,16.0,0
7.0,58.0,5,2,2,1,0,6000.0,2.0,0
6.0,62.0,1,0,0,4,2,1500.0,5.0,0
15.0,28.0,3,0,3,8,0,6053.349999999999,6.0,1
10.0,53.0,0,0,2,1,2,1938.13,6.0,0
10.0,47.0,3,0,0,4,2,2000.0,5.0,0
5.0,63.0,2,0,3,3,1,25000.0,8.0,0
10.0,52.0,2,0,0,11,2,500.01,9.0,0
7.0,43.0,3,1,0,4,2,50.0,10.0,1
11.0,53.0,4,1,3,3,3,0.0099999999999999,8.0,0
10.0,48.0,5,1,3,3,2,100.01,9.0,1
10.0,72.0,4,0,3,3,0,10000.0,4.0,0
11.0,58.0,0,0,3,3,0,7800.0,19.0,1
10.0,61.0,3,2,3,3,0,7070.389999999999,8.0,1
11.0,55.0,2,0,3,8,0,9000.0,2.0,0
9.0,70.0,2,0,3,8,2,3000.0,1.0,0
12.0,57.0,2,0,2,6,2,0.0199999999999999,9.0,0
5.0,59.0,3,0,3,8,0,18105.32,7.0,0
23.0,54.0,2,0,0,2,2,2500.0,3.0,1
2.0,43.0,1,0,3,3,3,0.0099999999999999,7.0,0
4.0,32.0,5,1,0,4,3,0.0099999999999999,8.0,0
11.0,33.0,2,1,3,3,3,0.0099999999999999,5.0,0
5.0,38.0,2,0,1,12,2,600.0,5.0,0
6.0,39.0,5,0,0,2,3,0.0099999999999999,8.0,1
5.0,66.0,1,0,3,3,2,1000.0,4.0,0
10.0,29.0,5,0,2,6,3,0.0099999999999999,4.0,0
7.0,25.0,2,1,1,12,3,0.0099999999999999,4.0,0
7.0,53.0,0,0,1,12,1,35000.0,9.0,0
7.0,48.0,1,0,3,3,3,0.0099999999999999,8.0,0
3.0,43.0,3,0,3,3,3,0.0099999999999999,5.0,0
7.0,50.0,2,0,3,3,3,0.0099999999999999,8.0,0
9.0,59.0,3,0,1,7,2,5000.0,4.0,0
9.0,53.0,3,2,1,7,3,0.0099999999999999,4.0,0
7.0,68.0,4,2,0,11,3,0.0099999999999999,5.0,0
7.0,51.0,0,1,3,3,0,9000.0,8.0,0
5.0,62.0,5,0,1,7,0,6000.0,5.0,0
6.0,41.0,3,0,0,2,3,0.0099999999999999,8.0,0
10.0,43.0,2,0,1,7,3,0.0099999999999999,8.0,1
8.0,52.0,2,0,1,7,0,11000.0,7.0,0
11.0,60.0,2,1,1,12,0,11447.78,32.0,0
5.0,69.0,2,1,0,11,2,4489.629999999999,7.0,0
9.0,78.0,1,1,0,2,0,6000.0,2.0,0
7.0,75.0,1,0,3,8,2,1505.11,6.0,1
6.0,63.0,2,1,3,3,2,300.0,8.0,0
10.0,68.0,4,0,0,2,3,0.0099999999999999,16.0,1
11.0,69.0,2,1,3,3,0,12053.35,18.0,0
8.0,45.0,5,0,1,12,0,6000.0,1.0,0
8.0,37.0,5,0,3,3,3,0.0099999999999999,5.0,1
11.0,69.0,2,2,0,11,3,0.0099999999999999,9.0,0
8.0,71.0,2,1,0,11,2,3000.0,8.0,0
8.0,68.0,4,2,3,8,2,3000.0,9.0,0
5.0,71.0,3,0,1,12,2,4855.0,20.0,0
7.0,58.0,3,0,0,4,2,0.0199999999999999,8.0,0
8.0,43.0,3,1,3,3,3,0.0099999999999999,5.0,0
6.0,39.0,2,2,3,3,3,0.0099999999999999,8.0,0
4.0,37.0,4,0,3,3,2,4800.0,8.0,0
9.0,62.0,1,0,0,4,3,0.0099999999999999,8.0,0
8.0,73.0,3,2,0,4,0,6000.0,3.0,0
8.0,71.0,2,0,3,8,0,6000.0,6.0,0
8.0,51.0,5,1,0,2,3,0.0099999999999999,6.0,0
9.0,52.0,5,0,2,1,2,2000.0,1.0,0
8.0,76.0,5,0,0,2,0,6000.0,1.0,0
12.0,42.0,3,2,2,1,3,0.0099999999999999,4.0,1
13.0,54.0,2,0,0,4,3,0.0099999999999999,7.0,1
10.0,26.0,0,1,1,7,2,4500.0,2.0,0
13.0,78.0,0,1,0,11,2,3000.0,9.0,1
4.0,67.0,2,1,0,4,0,8000.0,14.0,0
9.0,52.0,5,0,0,4,2,2000.0,5.0,0
16.0,40.0,5,0,3,8,2,1000.0,9.0,1
8.0,62.0,3,1,3,3,2,5000.0,2.0,0
6.0,44.0,0,0,0,4,2,2035.1,7.0,0
7.0,57.0,3,0,0,4,2,1740.0,4.0,0
9.0,44.0,5,1,3,3,2,4035.56,4.0,0
4.0,51.0,1,1,3,3,3,0.0099999999999999,8.0,0
7.0,38.0,0,0,3,3,0,11053.35,7.0,0
10.0,47.0,0,1,1,7,3,0.0099999999999999,8.0,0
9.0,43.0,3,0,2,6,3,0.0099999999999999,8.0,1
14.0,55.0,5,1,0,2,2,300.0,8.0,1
11.0,72.0,5,1,4,9,2,1000.0,9.0,0
10.0,65.0,1,0,3,3,2,3000.0,8.0,0
14.0,44.0,2,0,1,5,0,9000.0,8.0,1
10.0,29.0,4,0,0,4,2,500.0,1.0,1
8.0,47.0,5,0,1,12,2,3000.0,8.0,1
6.0,43.0,2,1,1,7,3,0.0099999999999999,4.0,0
13.0,58.0,0,1,1,5,0,12000.0,12.0,1
8.0,61.0,3,0,3,3,3,0.0099999999999999,8.0,0
9.0,48.0,5,0,3,3,2,50.0,10.0,0
5.0,50.0,2,1,3,3,3,0.0099999999999999,4.0,0
9.0,63.0,1,0,3,3,2,77.78999999999999,2.0,0
8.0,59.0,4,0,2,6,0,6000.0,2.0,0
11.0,39.0,2,0,3,8,0,7802.36,11.0,1
9.0,62.0,5,1,0,4,3,0.0099999999999999,8.0,0
6.0,58.0,1,0,2,0,0,6000.0,4.0,0
8.0,55.0,3,0,0,4,0,13116.5,9.0,0
9.0,49.0,5,0,0,4,3,0.0099999999999999,5.0,0
11.0,60.0,5,0,0,2,3,0.0099999999999999,9.0,0
23.0,29.0,4,0,3,3,3,0.0099999999999999,5.0,1
7.0,50.0,2,0,0,4,0,6107.639999999999,11.0,0
15.0,41.0,5,0,0,2,2,2035.01,8.0,1
12.0,34.0,2,1,3,3,3,0.0099999999999999,7.0,1
9.0,50.0,2,1,3,8,2,100.0,1.0,0
9.0,64.0,0,1,2,1,2,1000.0,5.0,0
4.0,72.0,1,0,0,4,1,50000.0,5.0,0
12.0,43.0,1,0,3,8,2,1800.0,1.0,1
4.0,61.0,1,0,0,11,0,12000.0,8.0,1
7.0,41.0,3,1,1,7,3,0.0099999999999999,5.0,0
10.0,49.0,1,1,3,3,0,12000.0,8.0,0
8.0,45.0,5,1,3,3,0,6053.339999999999,4.0,0
5.0,57.0,1,0,1,7,2,420.01,8.0,0
6.0,63.0,2,0,0,4,2,3000.0,9.0,0
9.0,37.0,3,1,3,8,3,0.0099999999999999,9.0,1
8.0,49.0,5,0,0,4,3,0.0099999999999999,5.0,0
9.0,47.0,3,0,0,2,3,0.0099999999999999,5.0,0
10.0,62.0,2,0,2,1,2,1000.0,23.0,0
6.0,49.0,3,1,3,3,0,9000.0,27.0,0
7.0,54.0,3,0,3,8,2,500.0,9.0,0
7.0,62.0,5,1,3,3,2,2000.0,3.0,0
8.0,54.0,4,1,3,8,2,3075.99,1.0,0
9.0,66.0,2,1,0,4,0,12000.0,2.0,0
12.0,62.0,3,0,3,3,3,0.0099999999999999,10.0,0
10.0,64.0,3,0,3,3,2,3000.0,5.0,0
6.0,32.0,3,0,3,3,2,500.0,4.0,0
12.0,49.0,5,1,2,1,2,0.0199999999999999,5.0,0
10.0,58.0,6,0,0,2,0,6000.0,2.0,0
8.0,58.0,2,0,0,11,0,6000.0,2.0,0
8.0,50.0,3,1,0,2,3,0.0099999999999999,5.0,0
5.0,35.0,0,2,3,3,0,6000.0,1.0,0
12.0,52.0,1,0,3,3,2,1000.0,5.0,0
5.0,70.0,1,1,1,7,0,6000.0,4.0,0
6.0,50.0,2,2,1,7,0,16882.269999999997,3.0,0
4.0,60.0,2,0,1,7,0,7500.0,3.0,0
7.0,47.0,2,0,3,3,3,0.0099999999999999,4.0,0
10.0,44.0,2,0,0,4,3,0.0099999999999999,4.0,1
5.0,59.0,1,1,1,7,0,7833.759999999998,12.0,0
11.0,51.0,3,0,3,3,2,2000.0,1.0,0
6.0,23.0,1,1,0,11,2,2000.0,5.0,0
10.0,46.0,2,1,3,3,2,420.0,11.0,0
10.0,50.0,5,0,2,1,1,22380.66,0.0,0
5.0,51.0,5,0,0,11,2,720.0,1.0,0
9.0,68.0,1,1,3,3,0,8467.73,13.0,1
7.0,43.0,5,1,1,7,3,0.0099999999999999,1.0,0
7.0,36.0,5,0,2,1,3,0.0099999999999999,4.0,0
10.0,66.0,3,1,1,5,1,40000.0,4.0,0
10.0,36.0,5,0,1,7,3,0.0099999999999999,5.0,1
10.0,27.0,2,1,3,3,3,0.0099999999999999,5.0,0
12.0,42.0,1,1,0,4,0,6000.0,1.0,1
9.0,59.0,5,0,0,2,2,3000.0,5.0,0
7.0,58.0,4,1,3,3,2,200.01,10.0,0
8.0,70.0,4,0,3,3,2,1000.0,4.0,0
8.0,71.0,3,1,1,7,0,7292.49,3.0,0
13.0,69.0,0,2,1,12,2,5000.0,4.0,0
4.0,77.0,0,1,3,3,2,3000.0,22.0,0
7.0,51.0,3,1,0,11,2,5000.0,13.0,0
11.0,75.0,1,1,1,7,0,6053.82,12.0,0
15.0,35.0,1,0,3,3,2,1000.0,4.0,1
3.0,35.0,0,2,3,8,3,0.0099999999999999,6.0,0
5.0,35.0,4,1,0,11,3,0.0099999999999999,4.0,0
12.0,48.0,3,1,0,4,3,0.0099999999999999,5.0,0
7.0,57.0,1,1,1,5,3,0.0099999999999999,26.0,0
7.0,41.0,4,0,3,3,2,480.0,4.0,0
5.0,53.0,5,0,2,6,3,0.0099999999999999,5.0,0
13.0,55.0,2,0,1,5,2,4000.0,5.0,0
8.0,63.0,3,1,0,4,2,2500.01,4.0,0
12.0,53.0,1,0,1,7,0,14000.0,8.0,0
12.0,32.0,2,0,3,3,2,300.01,9.0,1
8.0,68.0,0,0,1,5,2,1000.0,5.0,0
8.0,59.0,3,1,1,7,2,3000.0,8.0,0
8.0,36.0,1,0,3,3,3,0.0099999999999999,8.0,1
8.0,51.0,3,0,3,3,0,6000.0,1.0,0
8.0,28.0,4,0,0,11,3,0.0099999999999999,4.0,1
7.0,65.0,3,1,1,7,1,20643.53,3.0,0
11.0,37.0,1,0,1,5,3,0.0099999999999999,4.0,1
8.0,76.0,4,1,3,3,2,2623.91,4.0,0
4.0,53.0,1,0,1,7,3,0.0099999999999999,7.0,0
9.0,76.0,4,0,3,8,2,3000.0,3.0,0
11.0,67.0,3,0,1,12,2,0.0199999999999999,5.0,0
13.0,71.0,2,0,3,3,2,5000.0,12.0,1
13.0,33.0,3,0,0,4,3,0.0099999999999999,4.0,0
11.0,48.0,5,0,1,12,2,3000.0,8.0,0
11.0,66.0,5,2,4,9,2,1000.0,7.0,0
9.0,31.0,2,0,3,8,2,420.0,4.0,0
15.0,61.0,5,0,4,9,2,4000.0,3.0,1
7.0,44.0,4,2,0,2,2,1580.0,1.0,0
5.0,76.0,2,1,0,11,2,4500.0,16.0,0
11.0,47.0,4,0,3,3,3,0.0099999999999999,5.0,0
5.0,61.0,3,0,2,1,2,480.0,4.0,0
4.0,43.0,3,2,3,3,2,2000.0,4.0,0
8.0,37.0,2,0,1,12,0,6653.349999999999,11.0,1
9.0,60.0,3,0,3,8,2,5000.0,20.0,0
8.0,25.0,4,0,0,2,0,6105.32,7.0,0
10.0,45.0,1,0,0,11,2,2000.0,5.0,0
6.0,46.0,1,1,3,8,3,0.0099999999999999,5.0,0
11.0,59.0,2,0,0,11,2,1200.0,5.0,1
9.0,60.0,5,0,3,8,2,4000.0,6.0,0
8.0,55.0,3,1,1,5,2,4500.0,1.0,0
8.0,68.0,1,1,1,7,0,6000.0,5.0,0
8.0,65.0,3,0,3,3,3,0.0099999999999999,8.0,0
7.0,29.0,4,0,3,3,1,21000.0,1.0,1
11.0,39.0,5,0,1,7,3,0.0099999999999999,8.0,0
10.0,51.0,1,0,0,11,2,3000.0,3.0,0
12.0,63.0,3,0,0,4,2,1100.0,8.0,1
5.0,72.0,1,1,3,8,0,12053.35,5.0,0
9.0,71.0,3,0,0,4,0,12056.7,7.0,0
9.0,42.0,5,0,3,3,3,0.0099999999999999,8.0,0
11.0,57.0,2,0,3,3,0,6000.0,2.0,0
10.0,49.0,0,1,3,3,2,3000.0,5.0,1
3.0,74.0,1,0,3,3,0,6053.349999999999,5.0,0
14.0,37.0,1,0,3,8,3,0.0099999999999999,8.0,1
14.0,40.0,5,0,0,4,3,0.0099999999999999,10.0,0
6.0,47.0,4,1,1,12,2,255.7,16.0,0
6.0,59.0,1,0,3,3,0,11000.0,1.0,1
4.0,57.0,5,2,0,4,2,4000.0,7.0,0
7.0,58.0,5,0,0,4,2,4085.03,9.0,0
10.0,61.0,1,1,4,9,2,600.0,8.0,0
10.0,49.0,2,1,3,3,2,35.0,3.0,0
6.0,53.0,4,1,0,4,3,0.0099999999999999,7.0,0
8.0,51.0,3,0,3,3,2,5000.0,6.0,0
17.0,59.0,5,1,1,5,3,0.0099999999999999,5.0,1
6.0,64.0,2,0,0,2,1,21105.32,7.0,0
11.0,35.0,5,1,0,4,2,3000.0,10.0,1
8.0,73.0,5,0,1,12,0,12000.0,4.0,0
7.0,34.0,5,1,0,4,2,900.0,9.0,0
9.0,56.0,2,0,1,7,0,18176.79,4.0,0
10.0,41.0,3,0,0,4,2,300.0,9.0,1
9.0,50.0,1,0,1,7,2,3000.0,1.0,0
12.0,43.0,5,1,3,3,2,3536.48,5.0,0
9.0,62.0,3,0,1,7,3,0.0099999999999999,9.0,0
10.0,59.0,2,1,3,8,0,9600.0,8.0,0
12.0,62.0,1,0,3,3,0,6000.0,3.0,1
19.0,49.0,2,1,3,3,3,0.0099999999999999,5.0,1
5.0,75.0,0,0,3,3,0,5842.12,8.0,1
5.0,39.0,3,0,3,8,2,50.0,11.0,0
8.0,59.0,1,1,2,6,3,0.0099999999999999,16.0,0
8.0,37.0,3,2,3,3,0,12000.01,8.0,0
3.0,52.0,3,1,2,6,2,3000.0,8.0,0
9.0,42.0,3,0,2,1,0,6000.0,2.0,1
6.0,59.0,2,0,3,8,2,3260.0,7.0,0
12.0,70.0,3,0,0,4,0,6000.0,1.0,0
10.0,50.0,3,0,0,4,3,0.0099999999999999,8.0,0
6.0,66.0,2,0,3,3,0,5500.0,6.0,0
3.0,28.0,4,0,0,4,2,5000.0,3.0,0
8.0,64.0,2,0,1,12,2,300.0,9.0,0
9.0,63.0,4,1,0,4,2,500.0,9.0,0
7.0,67.0,0,1,3,3,3,0.0099999999999999,7.0,0
7.0,47.0,2,0,1,5,2,600.0,11.0,0
12.0,54.0,3,0,0,2,0,6000.0,1.0,1
7.0,46.0,1,1,3,3,0,6000.0,5.0,0
10.0,69.0,0,0,3,3,0,15088.809999999998,8.0,1
7.0,56.0,1,0,3,8,0,7000.0,8.0,0
10.0,36.0,3,0,0,2,0,11500.0,11.0,1
9.0,55.0,2,0,3,3,0,18204.09,7.0,0
5.0,47.0,3,0,0,2,2,250.0,3.0,0
15.0,32.0,5,0,3,3,3,0.0099999999999999,5.0,1
7.0,75.0,1,0,3,3,2,480.01,18.0,0
8.0,76.0,2,1,4,9,2,500.0,16.0,0
13.0,39.0,5,0,2,1,0,12000.0,2.0,1
10.0,71.0,0,0,3,3,2,1500.0,5.0,1
7.0,64.0,1,1,0,11,0,18000.0,4.0,0
7.0,52.0,2,0,0,4,0,6053.339999999999,4.0,0
8.0,54.0,3,0,1,7,2,3000.0,8.0,0
11.0,60.0,1,1,3,8,0,12600.0,9.0,0
7.0,24.0,0,0,3,3,2,1000.0,3.0,1
8.0,61.0,2,0,3,8,0,6000.01,8.0,0
5.0,58.0,1,0,3,8,2,4000.0,6.0,0
6.0,66.0,1,0,3,3,0,6000.0,2.0,0
6.0,43.0,3,2,0,4,3,0.0099999999999999,8.0,0
3.0,62.0,0,1,3,3,0,12000.0,2.0,0
9.0,34.0,5,0,0,4,3,0.0099999999999999,4.0,1
9.0,54.0,2,1,3,3,0,12000.0,4.0,0
6.0,68.0,2,1,0,4,2,1000.0,1.0,0
10.0,59.0,0,0,3,3,2,240.0,18.0,1
3.0,45.0,0,1,3,3,0,6053.339999999999,4.0,0
14.0,43.0,1,0,0,2,2,600.0,4.0,0
7.0,53.0,3,0,3,3,2,4000.0,6.0,0
10.0,36.0,1,1,3,8,3,0.0099999999999999,5.0,0
9.0,42.0,3,1,0,4,3,0.0099999999999999,10.0,0
15.0,46.0,5,0,1,7,3,0.0099999999999999,5.0,0
7.0,34.0,2,0,3,3,3,0.0099999999999999,5.0,0
14.0,68.0,4,1,0,2,0,8000.0,6.0,0
5.0,75.0,5,0,1,12,0,6000.0,2.0,0
7.0,62.0,5,1,0,11,2,4000.0,5.0,0
5.0,58.0,5,1,0,11,3,0.0099999999999999,5.0,0
13.0,30.0,0,0,2,0,2,2500.0,3.0,0
6.0,55.0,4,0,0,4,3,0.0099999999999999,9.0,0
13.0,45.0,3,0,0,11,2,2412.45,4.0,0
6.0,58.0,3,1,2,1,3,0.0099999999999999,5.0,0
8.0,48.0,2,0,3,8,2,3000.0,3.0,0
7.0,32.0,2,1,0,4,2,3480.0,11.0,1
5.0,62.0,4,0,1,12,3,0.0099999999999999,8.0,0
9.0,67.0,2,0,3,8,0,9000.0,8.0,0
11.0,45.0,4,0,0,2,3,0.0099999999999999,8.0,1
9.0,77.0,1,0,1,12,2,1000.0,6.0,0
8.0,48.0,2,1,3,3,3,0.0099999999999999,20.0,0
5.0,72.0,0,1,2,6,1,60138.81,27.0,0
3.0,68.0,2,0,3,3,0,6000.0,5.0,1
9.0,47.0,4,0,0,2,2,2400.0,8.0,0
10.0,56.0,3,1,3,8,0,6053.349999999999,10.0,0
6.0,49.0,2,0,1,7,2,1280.0,9.0,1
10.0,54.0,3,1,0,11,1,25500.0,4.0,0
6.0,27.0,5,0,1,12,2,3500.0,3.0,1
9.0,41.0,2,0,1,5,0,8500.0,2.0,0
8.0,46.0,3,1,1,5,3,0.0099999999999999,10.0,0
7.0,37.0,3,2,3,8,3,0.0099999999999999,8.0,0
7.0,32.0,4,0,3,3,2,2000.0,1.0,0
6.0,53.0,5,1,1,7,0,9000.0,11.0,0
15.0,36.0,6,0,3,3,3,0.0099999999999999,7.0,0
11.0,49.0,2,0,0,4,0,6000.0,8.0,0
6.0,33.0,3,1,0,11,3,0.0099999999999999,5.0,0
11.0,65.0,5,2,3,3,0,9400.0,9.0,1
7.0,50.0,2,1,3,8,3,0.0099999999999999,8.0,0
4.0,51.0,1,0,3,3,2,2550.0,14.0,0
7.0,75.0,3,0,3,3,0,6105.32,8.0,0
8.0,78.0,5,1,1,7,2,750.0,19.0,0
8.0,62.0,2,0,1,12,0,7500.0,11.0,1
9.0,62.0,3,1,3,3,2,3000.0,7.0,0
8.0,37.0,5,0,3,3,3,0.0099999999999999,8.0,0
9.0,42.0,5,1,3,3,2,300.0,9.0,0
11.0,35.0,1,0,3,3,2,1000.0,8.0,0
3.0,28.0,3,0,3,3,2,1200.0,1.0,1
9.0,30.0,4,1,0,11,2,750.0,9.0,1
9.0,61.0,2,0,0,11,2,3000.0,7.0,0
13.0,38.0,1,0,3,3,2,3000.0,4.0,1
9.0,77.0,1,0,0,4,0,12000.0,5.0,0
4.0,71.0,4,2,0,11,2,1119.99,10.0,0
7.0,66.0,2,0,1,5,0,6000.0,5.0,1
10.0,30.0,3,0,0,4,2,50.01,4.0,1
6.0,38.0,3,1,3,8,2,1000.0,1.0,1
14.0,37.0,5,0,3,3,3,0.0099999999999999,4.0,1
5.0,65.0,2,2,0,11,2,3000.0,4.0,0
11.0,41.0,1,0,3,8,3,0.0099999999999999,5.0,1
16.0,40.0,5,0,0,2,3,0.0099999999999999,5.0,1
3.0,74.0,1,0,3,8,1,20725.6,3.0,0
7.0,41.0,1,1,2,1,0,6000.0,4.0,0
6.0,56.0,4,0,1,5,2,3000.0,4.0,0
7.0,31.0,4,0,0,11,3,0.0099999999999999,5.0,1
9.0,32.0,1,1,3,3,3,0.0099999999999999,5.0,1
8.0,68.0,5,0,0,2,2,1000.0,1.0,1
8.0,46.0,4,0,0,4,2,1000.0,5.0,0
7.0,68.0,1,0,4,9,0,6000.0,1.0,0
7.0,72.0,3,0,2,1,2,500.0,18.0,0
8.0,76.0,2,2,1,7,0,7500.0,6.0,0
12.0,41.0,2,0,0,4,3,0.0099999999999999,9.0,1
8.0,77.0,4,0,3,8,2,50.0,6.0,0
11.0,42.0,2,0,0,4,2,600.01,5.0,1
10.0,76.0,4,0,0,11,2,5000.0,1.0,0
14.0,30.0,5,0,1,12,3,0.0099999999999999,4.0,1
7.0,76.0,4,0,1,7,2,3426.88,23.0,0
8.0,70.0,1,0,0,2,0,10000.0,5.0,0
15.0,75.0,3,0,4,9,3,0.0099999999999999,6.0,0
8.0,54.0,3,0,1,12,0,10000.0,16.0,0
5.0,76.0,2,1,0,4,0,5567.74,27.0,0
8.0,75.0,2,0,3,3,0,6000.0,1.0,0
10.0,48.0,2,0,1,7,2,0.0199999999999999,8.0,0
6.0,48.0,2,0,3,3,0,13257.44,4.0,0
11.0,27.0,2,0,0,2,2,1500.0,1.0,1
7.0,41.0,1,1,2,1,2,1350.0,10.0,1
12.0,66.0,5,1,0,4,0,10000.0,4.0,1
9.0,57.0,0,0,2,1,2,4000.0,4.0,1
7.0,67.0,2,0,1,7,2,2000.0,8.0,0
11.0,35.0,3,0,3,3,2,35.0,1.0,1
8.0,76.0,4,0,0,11,0,12106.7,7.0,0
10.0,38.0,5,0,1,7,2,3000.0,1.0,1
10.0,29.0,3,0,0,4,2,100.0,2.0,0
5.0,46.0,2,1,3,3,2,20.0,10.0,0
7.0,45.0,3,2,3,3,2,5000.0,1.0,0
7.0,52.0,1,0,3,3,3,0.0099999999999999,10.0,1
2.0,44.0,4,2,1,7,3,0.0099999999999999,5.0,0
10.0,26.0,2,0,1,5,2,0.0199999999999999,4.0,0
12.0,68.0,2,0,3,3,2,500.0,13.0,0
8.0,49.0,2,0,3,3,0,6000.0,5.0,0
8.0,49.0,1,1,0,11,3,0.0099999999999999,5.0,1
10.0,78.0,3,0,1,7,0,6000.0,2.0,1
2.0,63.0,2,1,3,3,0,12158.669999999998,8.0,0
11.0,59.0,2,0,0,2,3,0.0099999999999999,5.0,0
5.0,40.0,5,0,2,1,3,0.0099999999999999,5.0,0
9.0,62.0,4,1,0,2,3,0.0099999999999999,5.0,0
12.0,57.0,4,0,3,3,2,2000.0,6.0,0
3.0,52.0,3,1,1,5,3,0.0099999999999999,5.0,0
5.0,75.0,1,0,3,3,2,3083.82,6.0,0
14.0,56.0,5,0,0,2,3,0.0099999999999999,9.0,0
8.0,51.0,4,0,3,3,3,0.0099999999999999,8.0,0
9.0,70.0,2,0,2,0,0,12000.0,2.0,0
14.0,79.0,3,0,3,3,0,6053.339999999999,4.0,1
11.0,36.0,3,0,0,4,2,3000.0,13.0,0
7.0,54.0,3,1,0,4,2,1000.0,9.0,0
12.0,26.0,2,0,0,11,2,75.0,3.0,1
4.0,71.0,4,2,0,11,1,20692.79,3.0,0
9.0,44.0,2,0,3,3,3,0.0099999999999999,4.0,0
11.0,33.0,5,1,0,4,3,0.0099999999999999,5.0,0
9.0,44.0,2,0,3,3,3,0.0099999999999999,5.0,0
19.0,37.0,2,0,3,8,2,1000.0,4.0,1
23.0,50.0,4,0,3,8,0,6000.0,3.0,1
22.0,59.0,1,1,3,8,0,10000.0,4.0,1
10.0,42.0,3,1,1,12,0,6000.0,5.0,1
8.0,29.0,2,0,3,3,0,6000.0,1.0,1
12.0,77.0,1,0,1,5,0,10000.0,24.0,0
6.0,74.0,0,0,3,3,1,20000.01,7.0,0
9.0,41.0,4,2,3,3,3,0.0099999999999999,4.0,0
6.0,53.0,1,0,3,3,2,1000.0,1.0,0
7.0,31.0,2,0,3,3,2,1500.0,5.0,0
12.0,75.0,5,1,4,9,2,500.0,10.0,1
6.0,65.0,1,0,3,3,0,6000.0,5.0,0
11.0,34.0,3,0,3,3,3,0.0099999999999999,5.0,1
5.0,75.0,1,2,3,3,3,0.0099999999999999,4.0,0
10.0,67.0,1,1,3,3,2,3000.0,2.0,0
9.0,75.0,5,0,3,3,0,20000.0,10.0,0
7.0,56.0,1,0,3,8,3,0.0099999999999999,5.0,0
11.0,62.0,2,2,1,12,0,6000.0,1.0,0
13.0,48.0,3,0,0,2,0,7600.0,10.0,1
11.0,50.0,3,0,3,8,3,0.0099999999999999,6.0,1
9.0,67.0,5,0,0,11,2,3000.0,2.0,0
7.0,37.0,1,1,3,8,0,6000.0,6.0,0
11.0,46.0,3,0,1,7,3,0.0099999999999999,5.0,1
15.0,47.0,1,0,0,4,0,6053.349999999999,6.0,1
7.0,40.0,1,1,3,3,2,2400.0,8.0,1
13.0,67.0,2,2,1,12,2,1250.0,5.0,0
8.0,78.0,0,0,1,7,2,5000.0,4.0,0
8.0,73.0,0,1,0,4,2,4500.0,21.0,0
6.0,72.0,3,2,0,2,2,3000.0,1.0,0
12.0,66.0,2,0,3,3,0,11904.09,4.0,0
5.0,52.0,3,1,3,8,0,6000.0,2.0,0
11.0,35.0,4,1,0,2,3,0.0099999999999999,5.0,1
9.0,49.0,4,1,3,3,2,1250.0,1.0,0
10.0,66.0,3,1,1,7,3,0.0099999999999999,4.0,0
8.0,41.0,5,0,2,0,0,12000.0,5.0,0
6.0,43.0,0,0,1,12,3,0.0099999999999999,11.0,0
7.0,62.0,1,0,1,7,1,20266.31,3.0,0
8.0,67.0,1,1,3,3,0,12106.0,8.0,0
9.0,46.0,5,0,1,7,2,12.0,5.0,0
8.0,75.0,0,1,3,8,0,15000.0,4.0,0
5.0,66.0,0,0,0,2,0,6000.0,1.0,0
10.0,42.0,3,0,3,8,1,20050.0,4.0,1
6.0,52.0,3,0,1,7,3,0.0099999999999999,7.0,0
10.0,70.0,3,1,0,4,0,6000.0,16.0,0
6.0,43.0,3,0,0,4,2,1200.0,1.0,0
10.0,48.0,0,1,3,3,2,3000.0,8.0,0
12.0,55.0,4,2,0,11,1,25000.0,11.0,0
11.0,45.0,5,0,4,9,2,600.0,4.0,0
9.0,64.0,2,1,1,7,0,6000.0,13.0,1
8.0,42.0,1,0,3,8,2,500.0,1.0,1
3.0,66.0,1,0,1,12,2,3000.0,17.0,1
17.0,57.0,0,0,3,3,3,0.0099999999999999,8.0,1
8.0,47.0,3,0,3,3,3,0.0099999999999999,9.0,0
9.0,60.0,1,0,3,3,2,240.0,4.0,1
12.0,51.0,4,0,1,12,3,0.0099999999999999,5.0,0
6.0,69.0,3,0,0,2,0,8884.25,8.0,0
7.0,65.0,5,0,1,7,2,473.89,7.0,0
11.0,50.0,4,0,1,7,2,1500.0,1.0,0
8.0,39.0,5,0,0,4,3,0.0099999999999999,4.0,0
11.0,47.0,1,1,0,2,3,0.0099999999999999,7.0,0
10.0,43.0,2,0,0,4,2,1500.0,5.0,0
9.0,30.0,4,1,0,2,2,750.0,4.0,0
9.0,63.0,2,0,0,4,2,3000.0,6.0,0
10.0,59.0,1,0,2,0,2,1000.0,4.0,0
8.0,65.0,2,0,1,7,0,6000.0,2.0,0
8.0,67.0,5,1,0,4,2,3000.0,9.0,0
9.0,49.0,2,0,3,3,2,300.0,8.0,0
11.0,70.0,0,1,1,7,0,6000.0,2.0,1
10.0,54.0,6,2,0,4,0,6000.01,4.0,0
13.0,67.0,5,0,0,11,2,5000.0,3.0,1
7.0,62.0,2,0,1,7,0,8000.0,4.0,0
6.0,72.0,4,0,2,6,2,3220.0,11.0,0
